field_id,crop,variety,soil_type,planting_date,harvest_date,fertilizer_kg_ha,pesticide_l_ha,yield_kg_ha
70,Cotton,B,sandy,2012-10-11,2013-01-14,157.63,29.16,2398.5
47,Cotton,A,sandy,2019-10-10,2020-01-21,52.07,5.65,1963.16
188,Jowar,A,loam,1998-04-09,1998-07-24,195.52,43.94,2988.97
143,Maize,B,sandy,2001-04-29,2001-08-08,137.66,26.51,4390.86
34,Maize,C,clay,2003-06-14,2003-10-26,112.87,26.56,4253.45
30,Paddy,B,sandy,1999-02-11,1999-06-30,153.74,32.91,6139.14
84,Cotton,C,clay,2002-02-24,2002-06-15,146.71,27.37,2494.38
177,Cotton,C,loam,2022-03-29,2022-08-18,61.96,39.04,2213.96
58,Jowar,A,sandy,2005-07-07,2005-10-24,64.34,20.53,2554.07
147,Jowar,B,clay,2005-10-15,2006-03-08,106.29,48.4,3218.21
29,Jowar,C,clay,2010-06-22,2010-11-18,105.49,29.88,2246.7
89,Paddy,B,clay,2008-09-09,2009-01-18,161.78,46.34,6933.34
132,Cotton,A,loam,2002-08-27,2003-01-01,197.25,11.29,2966.49
185,Cotton,C,clay,2021-11-16,2022-02-24,122.52,49.82,2840.59
127,Jowar,C,sandy,2012-08-17,2012-11-17,197.66,13.31,2490.2
28,Cotton,A,clay,2012-10-11,2013-02-26,194.43,37.67,2268.83
75,Jowar,B,clay,2020-04-08,2020-08-15,138.7,42.39,2799.73
16,Cotton,C,sandy,2022-07-21,2022-12-13,76.8,37.74,2443.87
107,Paddy,B,clay,2011-02-02,2011-07-02,100.79,13.48,6647.03
67,Maize,A,sandy,2005-04-17,2005-08-13,162.05,18.64,6443.59
29,Jowar,A,loam,2022-11-18,2023-04-13,95.33,11.98,2648.2
79,Cotton,B,loam,2013-08-07,2013-12-09,170.96,24.07,3308.87
78,Maize,A,loam,2001-04-11,2001-09-05,181.69,49.93,5673.12
44,Maize,B,clay,2016-02-13,2016-06-14,106.78,1.12,4950.72
182,Cotton,A,loam,2010-06-26,2010-11-14,60.69,38.54,2538.14
168,Jowar,B,loam,2010-04-23,2010-09-18,199.33,48.23,2626.56
198,Jowar,C,loam,2002-04-27,2002-09-08,177.94,23.92,3018.29
35,Jowar,B,sandy,2010-11-17,2011-03-31,154.37,17.57,3286.08
9,Cotton,A,loam,2008-01-25,2008-06-07,156.74,47.25,2770.11
191,Cotton,B,clay,2002-09-14,2002-12-15,116.35,19.02,2537.1
145,Maize,B,clay,2023-06-13,2023-10-03,170.1,46.11,5505.07
62,Paddy,A,sandy,2014-01-31,2014-05-27,51.89,4.87,5811.1
94,Cotton,B,sandy,2004-01-01,2004-04-29,157.76,33.66,2653.93
154,Paddy,C,loam,2017-05-22,2017-09-08,72.6,7.71,5732.87
130,Paddy,B,loam,2011-01-10,2011-05-05,194.83,26.96,6062.87
30,Paddy,C,clay,2017-02-10,2017-05-30,139.66,17.79,6573.9
72,Jowar,B,clay,2014-07-23,2014-11-11,135.79,26.17,2454.79
164,Cotton,C,clay,2019-11-17,2020-02-27,185.07,35.54,2909.9
15,Paddy,C,sandy,2022-12-28,2023-05-22,162.48,30.84,5864.27
93,Paddy,A,clay,2011-04-20,2011-08-14,143.21,19.32,6504.61
52,Jowar,A,sandy,2011-07-16,2011-10-23,155.47,41.39,2234.24
85,Maize,A,sandy,2010-08-22,2010-11-22,61.55,39.43,5273.86
13,Paddy,B,loam,2003-03-09,2003-07-12,100.0,4.02,6817.38
187,Jowar,A,loam,2015-09-20,2016-02-03,155.93,47.36,2800.44
50,Paddy,B,loam,2018-04-21,2018-08-24,188.23,49.38,5831.15
112,Maize,C,loam,1999-01-31,1999-06-23,63.24,44.94,4362.97
184,Maize,A,clay,2004-04-30,2004-08-19,96.88,48.54,3888.42
154,Paddy,B,clay,2017-09-30,2018-02-15,118.49,18.96,5964.9
150,Cotton,B,clay,2020-09-05,2020-12-31,156.93,42.33,2711.83
22,Jowar,C,sandy,2018-08-10,2018-12-24,69.89,30.42,2780.15
180,Jowar,B,sandy,2004-01-15,2004-04-28,196.91,13.61,2992.37
129,Cotton,B,clay,1998-04-15,1998-09-11,81.49,33.97,2311.84
71,Cotton,B,loam,2022-07-07,2022-11-21,115.88,1.65,2589.06
164,Jowar,C,clay,2011-05-02,2011-08-18,196.62,43.46,3075.78
105,Maize,B,loam,2008-05-25,2008-09-11,128.98,10.51,5462.21
187,Cotton,B,loam,2006-03-09,2006-06-09,173.14,49.99,2374.0
51,Cotton,B,clay,2002-10-08,2003-03-04,103.72,36.55,2189.78
10,Cotton,B,sandy,2014-12-08,2015-05-01,61.93,7.16,2707.49
59,Paddy,A,clay,2014-01-13,2014-04-16,172.19,46.3,6316.33
31,Maize,C,sandy,2021-03-16,2021-06-25,159.0,34.0,4139.43
99,Maize,A,loam,2008-08-31,2008-12-01,169.67,35.07,5718.34
180,Paddy,C,clay,2010-04-13,2010-08-10,58.53,24.48,6476.55
43,Maize,B,clay,2013-08-05,2013-11-18,166.94,26.29,4469.75
41,Jowar,B,sandy,2014-12-20,2015-05-02,99.53,45.07,3115.55
172,Cotton,A,loam,2012-10-25,2013-03-05,166.94,3.68,2652.32
4,Cotton,A,sandy,2017-03-01,2017-06-24,176.09,2.61,2123.65
15,Paddy,A,loam,2012-10-08,2013-02-22,51.48,15.06,5387.08
166,Maize,B,sandy,2004-11-15,2005-03-17,109.26,10.04,4452.42
198,Cotton,C,clay,2005-06-02,2005-10-30,152.13,22.71,2248.66
82,Cotton,B,loam,2006-02-04,2006-06-04,166.08,35.35,2538.91
101,Maize,B,loam,2006-02-12,2006-06-10,75.29,25.81,4446.66
140,Cotton,A,sandy,2002-10-24,2003-02-19,115.1,25.63,2732.85
85,Paddy,A,loam,2013-04-06,2013-08-25,120.25,35.07,5950.02
136,Paddy,C,sandy,2019-09-26,2020-01-25,96.54,23.41,5622.68
184,Jowar,B,loam,2002-07-27,2002-12-14,100.54,43.57,2753.63
198,Jowar,B,sandy,2018-05-25,2018-09-05,57.44,36.76,2692.67
129,Maize,C,clay,2020-05-04,2020-09-24,165.01,18.17,4642.12
16,Jowar,B,clay,2001-01-03,2001-04-14,188.93,18.5,2704.45
159,Paddy,B,loam,2005-11-06,2006-02-20,185.83,16.6,7475.19
126,Cotton,B,sandy,2008-05-03,2008-08-03,125.21,45.24,2462.19
7,Cotton,C,clay,2020-12-09,2021-04-07,172.57,11.15,2488.75
50,Cotton,A,sandy,1999-04-23,1999-07-27,180.28,26.84,2951.77
55,Paddy,C,loam,2001-02-08,2001-06-03,135.88,40.73,6213.45
63,Paddy,A,loam,2022-03-17,2022-06-22,120.55,40.87,5936.93
7,Paddy,C,sandy,2013-05-21,2013-09-06,152.96,20.68,5933.29
71,Cotton,C,clay,2015-09-24,2016-02-15,141.52,20.34,2448.29
175,Cotton,A,sandy,2013-12-25,2014-04-25,111.55,37.99,2196.7
177,Maize,B,sandy,2013-05-01,2013-09-23,71.3,30.72,4620.35
192,Cotton,A,loam,1999-07-11,1999-11-22,142.05,12.45,2773.57
121,Cotton,B,sandy,2010-05-13,2010-10-01,50.85,48.35,2257.9
166,Jowar,C,loam,2006-09-09,2007-01-22,193.95,14.53,3180.84
180,Maize,C,clay,2018-10-18,2019-01-23,130.09,36.23,4151.5
29,Paddy,B,loam,2006-07-11,2006-10-28,197.57,34.44,6319.57
46,Cotton,A,clay,2020-07-05,2020-11-28,115.45,25.37,2152.14
146,Jowar,B,sandy,1999-10-08,2000-01-23,147.52,20.11,3266.4
26,Cotton,A,clay,2010-10-01,2011-01-21,164.92,27.76,2504.07
37,Paddy,C,clay,2014-07-14,2014-12-01,107.32,27.8,6987.12
64,Cotton,A,clay,2008-04-30,2008-08-01,54.81,4.76,2680.93
28,Jowar,C,loam,2008-01-03,2008-05-26,112.36,7.77,3042.86
185,Jowar,C,clay,2019-09-29,2020-02-20,151.95,49.32,3450.64
177,Cotton,A,loam,2007-05-24,2007-10-19,156.27,19.03,2548.83
171,Maize,C,clay,2000-12-09,2001-04-26,89.47,36.99,5089.78
127,Maize,A,clay,2005-06-14,2005-11-03,159.33,2.95,5736.39
130,Jowar,B,loam,2000-05-28,2000-09-27,79.72,8.06,2856.8
46,Cotton,A,sandy,1999-03-17,1999-06-29,121.94,8.33,2290.09
163,Maize,C,loam,2004-02-05,2004-06-12,67.2,32.63,5804.11
29,Maize,B,clay,2019-12-09,2020-03-19,151.16,23.44,5054.33
27,Jowar,C,sandy,2017-07-21,2017-12-13,73.76,38.92,2798.5
80,Jowar,C,clay,2007-10-02,2008-02-28,135.84,10.96,2630.15
32,Cotton,B,loam,2006-07-27,2006-10-26,190.34,39.86,2873.5
82,Jowar,C,sandy,2014-11-17,2015-04-13,175.0,37.4,2860.66
150,Maize,C,loam,2007-09-20,2008-02-16,80.74,46.08,4997.03
165,Maize,C,clay,1998-11-09,1999-03-27,172.7,39.3,4055.96
58,Paddy,B,sandy,2021-11-17,2022-03-31,70.77,12.78,7242.54
132,Jowar,C,clay,2016-11-03,2017-03-08,128.2,24.56,2438.56
184,Cotton,B,loam,2003-02-04,2003-06-19,70.62,32.39,1960.34
137,Cotton,B,clay,2010-10-04,2011-02-14,138.03,14.43,1912.62
11,Cotton,B,sandy,1998-09-28,1999-02-24,173.22,32.88,2140.95
139,Maize,B,sandy,2003-01-24,2003-06-12,174.53,46.78,4456.14
155,Jowar,A,loam,2003-10-08,2004-02-20,86.17,43.04,3346.05
143,Maize,B,loam,2023-08-09,2023-11-29,123.75,2.13,5696.82
102,Cotton,A,clay,1999-08-28,2000-01-12,182.97,25.47,2061.51
43,Jowar,C,sandy,2019-10-28,2020-01-28,122.73,22.25,2889.48
93,Paddy,A,clay,2005-10-05,2006-01-22,68.91,8.51,4888.12
33,Jowar,B,loam,2004-01-03,2004-05-29,165.01,28.34,2906.98
59,Jowar,B,clay,2019-11-07,2020-03-15,135.49,29.5,2980.41
192,Paddy,A,loam,1998-10-05,1999-02-26,180.54,29.89,6847.6
173,Jowar,C,clay,1999-12-30,2000-05-09,193.79,28.51,3287.71
45,Paddy,A,loam,2013-09-17,2014-01-15,190.76,15.1,7041.36
139,Maize,C,sandy,2022-06-22,2022-11-19,90.71,47.47,4647.45
176,Cotton,C,sandy,2005-11-28,2006-04-01,122.92,36.18,2656.3
9,Maize,C,sandy,2004-03-13,2004-06-12,147.98,24.28,5772.91
94,Paddy,C,loam,2023-01-05,2023-05-05,104.1,15.87,5827.24
103,Maize,B,loam,2006-09-10,2007-01-25,195.13,32.45,5765.56
108,Paddy,A,sandy,2004-05-19,2004-08-22,100.18,29.61,5731.1
54,Maize,A,sandy,2018-07-18,2018-11-02,181.08,10.42,4492.28
83,Maize,B,clay,2023-12-26,2024-05-09,56.06,2.57,5695.63
163,Cotton,A,clay,2022-01-09,2022-05-21,182.77,17.2,2684.7
125,Jowar,B,loam,2000-07-25,2000-11-20,114.53,10.88,3098.67
115,Paddy,A,clay,2011-07-30,2011-11-22,51.59,24.53,5131.62
23,Jowar,C,sandy,2000-04-02,2000-08-16,93.64,47.48,3004.22
127,Paddy,A,loam,2008-07-28,2008-11-10,115.05,0.72,4880.14
108,Cotton,B,loam,2015-07-22,2015-11-26,76.76,35.7,2950.31
98,Maize,B,loam,2006-11-03,2007-02-21,184.51,30.62,4842.55
27,Cotton,C,sandy,2001-10-23,2002-03-06,193.17,21.12,2956.26
10,Paddy,C,clay,2018-02-12,2018-07-08,192.54,12.66,6931.04
106,Paddy,A,loam,2022-07-21,2022-11-24,79.18,37.65,5197.32
14,Maize,C,clay,2002-03-05,2002-07-17,55.1,38.64,5173.83
121,Jowar,A,loam,2022-12-31,2023-05-25,168.5,19.09,4013.41
30,Maize,A,loam,2007-01-07,2007-06-06,122.94,9.35,5944.76
108,Maize,C,sandy,2001-11-26,2002-04-18,183.74,4.43,4437.99
71,Maize,B,loam,2015-02-17,2015-05-24,125.57,22.11,6659.49
69,Maize,A,clay,1999-07-26,1999-11-18,158.8,3.48,4926.44
139,Jowar,C,sandy,2016-08-01,2016-11-01,74.83,16.94,2876.03
53,Maize,A,clay,2021-03-29,2021-08-06,88.43,22.41,5187.54
32,Cotton,B,sandy,1998-01-11,1998-06-01,158.33,28.9,2428.44
99,Maize,A,sandy,2022-11-12,2023-02-14,88.06,3.46,4523.94
183,Maize,A,clay,2005-06-28,2005-09-27,91.74,35.28,5079.49
105,Cotton,A,clay,2023-02-15,2023-05-22,105.48,31.01,2533.14
28,Jowar,B,clay,2018-02-10,2018-06-07,102.3,32.56,2819.63
29,Cotton,B,loam,2006-06-11,2006-09-16,199.12,31.65,3357.46
166,Paddy,C,clay,2019-01-28,2019-05-21,51.43,6.18,5906.93
100,Maize,B,clay,2003-05-06,2003-08-29,60.58,40.3,3786.09
110,Jowar,C,sandy,2003-07-27,2003-12-13,146.33,38.67,2996.06
108,Cotton,B,clay,2002-10-08,2003-03-05,194.71,31.03,2454.34
187,Paddy,A,clay,2005-03-03,2005-06-18,63.47,18.61,5281.4
181,Jowar,B,clay,1999-06-06,1999-10-31,98.42,0.83,2329.46
106,Maize,A,clay,2005-05-29,2005-10-19,106.88,15.58,4935.99
69,Cotton,B,sandy,2014-05-11,2014-09-23,72.15,1.92,2568.77
130,Cotton,C,loam,2008-09-05,2008-12-29,176.1,30.14,2975.84
102,Cotton,B,clay,2001-05-18,2001-10-05,108.99,17.58,2740.34
139,Maize,C,loam,2000-08-22,2001-01-16,51.92,42.6,4332.7
67,Cotton,A,clay,2005-03-31,2005-07-18,195.08,16.36,2656.03
43,Maize,B,clay,2023-04-10,2023-07-20,147.11,20.58,5154.6
72,Jowar,B,sandy,2009-05-09,2009-09-03,166.91,37.13,3713.66
21,Maize,B,loam,2020-02-10,2020-05-26,58.19,38.63,4514.27
83,Paddy,A,sandy,2003-03-23,2003-08-09,166.98,4.0,6160.4
186,Jowar,A,clay,2012-12-03,2013-03-25,64.94,45.45,2158.3
104,Cotton,B,loam,2021-08-13,2021-12-25,143.28,8.14,2385.45
126,Maize,A,loam,2005-05-10,2005-08-18,129.16,40.93,5780.89
66,Maize,B,loam,2010-06-18,2010-09-18,103.98,24.55,5960.3
165,Maize,A,sandy,2019-05-24,2019-10-11,119.54,5.39,4957.7
4,Paddy,B,clay,1998-09-26,1999-02-06,75.86,39.49,5877.56
147,Jowar,C,loam,2023-11-01,2024-03-23,116.1,14.29,2470.64
188,Cotton,B,clay,2001-09-06,2001-12-18,89.41,35.19,2643.81
73,Cotton,B,sandy,2004-03-08,2004-08-01,188.95,35.1,2435.35
161,Cotton,B,loam,2010-08-14,2010-12-16,149.54,28.23,1995.75
166,Cotton,A,loam,2017-09-13,2017-12-21,157.9,27.18,3287.29
147,Paddy,C,loam,2002-05-07,2002-08-23,103.04,2.3,6915.92
103,Maize,A,sandy,2000-10-30,2001-03-22,184.57,22.37,6242.33
66,Jowar,B,clay,2000-02-09,2000-06-30,168.61,3.44,2491.61
3,Paddy,C,loam,2008-11-25,2009-04-03,71.65,10.05,6149.82
183,Jowar,C,sandy,2012-01-24,2012-05-27,174.53,29.67,3239.51
43,Paddy,B,sandy,2002-09-05,2002-12-30,127.14,18.29,6900.55
183,Maize,B,sandy,1998-12-17,1999-03-19,99.65,47.33,4691.79
109,Maize,B,clay,2013-04-17,2013-09-09,135.7,37.78,4557.58
11,Paddy,A,clay,2004-06-26,2004-10-22,60.16,42.61,5349.16
118,Maize,C,clay,2008-08-06,2008-12-06,71.69,31.27,6140.14
149,Maize,B,sandy,2013-08-30,2014-01-18,193.53,7.55,5306.91
35,Cotton,C,loam,2003-07-16,2003-10-27,59.42,41.03,2387.97
182,Jowar,C,sandy,2007-02-25,2007-06-20,94.27,10.26,2801.41
72,Cotton,A,loam,2004-10-06,2005-02-19,144.93,27.35,2665.19
63,Paddy,B,loam,2014-01-24,2014-05-16,189.02,30.86,5424.92
153,Cotton,C,sandy,2020-01-16,2020-05-24,87.3,42.51,2531.3
181,Cotton,A,sandy,2019-12-04,2020-03-16,84.34,22.08,2905.0
18,Maize,C,clay,2006-03-03,2006-07-13,182.78,39.35,5096.68
77,Paddy,C,loam,2021-10-17,2022-01-23,181.79,47.54,6453.41
17,Paddy,A,loam,2018-11-03,2019-03-07,112.08,9.8,6106.9
135,Jowar,C,sandy,2000-04-05,2000-08-23,77.39,44.22,3071.67
151,Cotton,C,sandy,2008-01-26,2008-06-06,83.44,40.84,2032.33
197,Jowar,B,sandy,2023-12-13,2024-04-22,199.26,48.58,3271.07
173,Paddy,C,clay,2002-07-06,2002-11-13,129.35,0.25,6275.83
148,Cotton,B,clay,2017-02-21,2017-06-15,100.77,39.2,2320.94
27,Jowar,A,loam,2015-10-25,2016-03-16,52.07,34.55,2329.06
184,Jowar,B,sandy,2011-08-12,2011-11-11,183.0,3.05,3454.81
123,Cotton,B,sandy,1999-02-26,1999-07-07,155.5,3.73,2183.67
103,Paddy,B,clay,2004-04-24,2004-09-11,124.29,9.29,5994.69
123,Paddy,A,sandy,2018-12-19,2019-04-28,135.51,16.51,6650.33
162,Jowar,A,clay,2003-04-24,2003-08-14,84.71,37.37,3358.4
21,Paddy,A,clay,2021-11-03,2022-03-27,196.69,31.52,5222.29
71,Cotton,C,clay,2014-12-15,2015-05-04,180.22,15.66,2357.78
132,Jowar,B,clay,2018-04-06,2018-08-10,98.64,6.31,3082.97
113,Paddy,A,clay,2012-12-04,2013-03-28,50.06,37.23,5836.42
128,Paddy,A,sandy,2000-06-16,2000-10-19,72.76,20.29,5539.4
156,Cotton,A,clay,2002-11-18,2003-04-10,163.28,15.45,2305.08
97,Maize,B,loam,2000-06-20,2000-11-15,195.95,42.88,5516.79
34,Cotton,C,clay,2010-10-08,2011-01-22,67.35,23.61,2186.8
68,Maize,C,clay,1998-06-06,1998-09-08,67.14,40.62,4211.52
120,Cotton,C,sandy,2000-02-24,2000-06-02,130.15,21.18,1815.01
22,Cotton,B,loam,2009-12-15,2010-05-09,69.05,44.07,2453.72
19,Jowar,B,loam,2005-10-03,2006-03-02,120.94,36.35,2907.59
45,Maize,B,clay,2017-10-23,2018-02-05,188.64,29.27,6366.2
110,Cotton,C,clay,2018-11-24,2019-04-13,168.43,35.7,1776.07
6,Paddy,A,clay,2023-02-10,2023-06-23,107.93,31.15,6381.0
72,Cotton,C,clay,2009-05-07,2009-09-16,67.48,11.42,2417.58
130,Cotton,B,clay,2023-04-24,2023-08-25,118.43,1.44,1891.43
95,Cotton,C,sandy,2012-01-25,2012-06-02,89.41,5.14,2464.31
138,Paddy,A,clay,2013-05-01,2013-08-19,119.83,18.94,6012.5
49,Paddy,C,clay,2014-11-22,2015-03-06,192.6,5.4,5708.69
85,Jowar,C,clay,2009-07-14,2009-11-27,122.33,1.76,3300.3
23,Cotton,B,clay,2000-06-20,2000-10-22,146.16,28.43,2770.28
161,Cotton,B,loam,2004-08-16,2004-12-17,96.17,11.74,2429.53
60,Cotton,C,clay,2006-11-16,2007-03-06,170.04,7.11,2494.86
24,Maize,A,loam,2010-12-20,2011-04-13,67.66,42.0,4726.84
116,Maize,C,sandy,2001-03-19,2001-07-30,173.1,8.51,4569.4
109,Maize,C,clay,2019-09-03,2019-12-23,115.73,45.56,4836.18
163,Jowar,A,loam,2007-12-20,2008-05-11,58.32,47.63,2887.72
27,Cotton,A,sandy,2007-01-19,2007-06-09,178.71,37.12,2944.96
151,Cotton,C,loam,2022-09-10,2023-02-06,81.03,25.04,2309.73
39,Maize,A,clay,2016-10-23,2017-02-05,171.96,28.2,4835.15
168,Cotton,A,loam,2017-03-14,2017-08-02,194.59,22.65,2616.44
110,Maize,B,loam,2006-06-11,2006-10-19,121.92,30.3,4657.27
16,Paddy,B,clay,2008-09-12,2008-12-17,94.77,31.85,5877.99
119,Jowar,A,loam,2015-12-23,2016-04-14,66.0,19.77,2937.23
66,Jowar,C,loam,2003-05-15,2003-08-16,96.69,34.78,2969.11
61,Maize,B,clay,2009-06-17,2009-10-26,135.91,28.77,3955.81
132,Maize,A,clay,2023-12-08,2024-03-29,91.54,27.96,4634.13
11,Maize,C,clay,2023-03-30,2023-07-06,123.17,44.46,5207.67
174,Cotton,B,loam,2009-02-02,2009-05-30,187.65,15.96,2930.0
4,Paddy,B,clay,2006-10-18,2007-02-19,173.26,38.52,6165.25
163,Maize,A,clay,2008-01-22,2008-04-27,99.52,1.11,5032.65
19,Maize,B,loam,2022-04-12,2022-07-22,92.84,13.53,4797.69
130,Maize,A,loam,2015-06-23,2015-10-22,91.09,10.92,3973.85
111,Cotton,C,sandy,2007-06-29,2007-11-03,93.43,22.12,2770.08
14,Maize,A,loam,2021-01-27,2021-04-30,123.03,33.86,5430.76
47,Cotton,A,clay,2014-03-09,2014-06-27,188.88,4.64,2695.07
182,Cotton,A,sandy,2015-01-09,2015-05-26,79.06,2.87,2182.52
179,Jowar,C,loam,2010-04-25,2010-08-10,75.36,37.49,2526.07
50,Jowar,A,sandy,2016-11-22,2017-03-29,81.08,38.5,2492.0
75,Paddy,B,loam,2018-06-06,2018-10-30,90.38,22.91,5358.09
47,Paddy,C,loam,2015-08-27,2015-12-02,185.66,9.84,5965.54
181,Jowar,C,clay,2019-12-04,2020-04-19,104.78,3.31,3377.92
97,Maize,A,loam,2012-11-25,2013-03-17,92.26,7.64,4860.99
167,Maize,A,sandy,2007-01-10,2007-04-17,121.93,3.7,5362.68
98,Paddy,C,loam,2015-01-18,2015-06-14,85.65,3.94,6588.74
148,Jowar,A,loam,2016-05-28,2016-10-03,137.93,17.85,2601.99
38,Maize,C,sandy,1999-02-23,1999-06-25,145.38,5.77,6071.83
179,Jowar,A,clay,2019-01-10,2019-05-07,68.88,2.41,2309.52
52,Jowar,B,sandy,2013-09-11,2014-01-01,69.66,33.72,3512.34
111,Paddy,B,loam,2013-07-01,2013-11-15,195.66,23.79,6759.41
81,Jowar,A,clay,2010-02-24,2010-07-18,191.4,28.69,2621.72
134,Cotton,C,sandy,1998-09-14,1998-12-19,63.76,9.01,2199.8
49,Jowar,C,loam,2002-11-07,2003-02-14,89.24,45.88,3055.51
48,Jowar,C,sandy,2017-03-28,2017-08-12,56.42,43.15,3178.15
25,Cotton,A,sandy,2007-11-24,2008-03-28,163.81,4.55,2589.93
16,Jowar,C,clay,2001-10-20,2002-02-24,109.77,15.47,2775.95
1,Jowar,A,sandy,2008-12-12,2009-03-27,113.46,16.31,3137.82
180,Jowar,C,sandy,2003-11-30,2004-02-29,73.65,3.18,3375.84
128,Paddy,C,loam,2021-03-16,2021-06-22,182.46,41.88,6118.54
111,Maize,C,sandy,2012-04-30,2012-08-14,139.33,25.25,5766.7
97,Cotton,A,clay,2002-03-06,2002-06-24,128.69,46.54,2674.64
39,Maize,B,clay,2008-11-29,2009-04-02,56.48,11.12,4082.16
121,Paddy,C,sandy,2016-04-19,2016-07-28,162.13,14.44,5588.68
136,Paddy,B,sandy,2003-06-18,2003-10-20,95.41,9.7,4951.12
170,Maize,B,sandy,2022-12-19,2023-04-04,128.45,39.19,4648.82
34,Maize,B,clay,2018-06-23,2018-11-13,168.25,0.47,5559.47
9,Jowar,A,sandy,2003-01-27,2003-05-04,58.7,3.96,2906.07
26,Maize,B,loam,2008-05-27,2008-10-24,69.69,22.1,4888.68
24,Maize,B,clay,2005-12-17,2006-04-14,88.87,32.41,5398.02
111,Cotton,B,sandy,2006-07-28,2006-12-23,93.87,43.89,2776.52
136,Maize,B,clay,2014-01-08,2014-06-05,114.76,18.45,5324.49
177,Cotton,B,sandy,2020-03-01,2020-07-04,117.87,46.26,2479.24
130,Maize,B,clay,2014-12-23,2015-05-20,122.99,26.09,5202.7
5,Maize,A,loam,2002-09-13,2002-12-15,121.91,47.05,4636.04
141,Jowar,C,clay,2021-12-20,2022-03-27,77.89,22.72,2764.36
103,Jowar,A,sandy,2000-10-12,2001-02-27,55.36,13.78,1921.41
132,Paddy,B,loam,2011-08-09,2012-01-06,169.2,8.79,6358.22
189,Paddy,B,sandy,2011-08-27,2012-01-06,57.76,10.13,4853.3
175,Maize,B,sandy,2007-04-30,2007-09-10,84.53,13.71,4942.93
38,Cotton,A,sandy,2022-05-22,2022-08-22,55.8,38.35,1996.5
32,Maize,A,clay,2013-02-10,2013-06-03,50.85,3.26,4534.3
195,Cotton,A,sandy,2011-07-24,2011-10-26,98.88,32.69,2084.83
140,Maize,C,sandy,2014-08-25,2015-01-13,50.71,0.29,3439.51
81,Paddy,B,sandy,2003-06-11,2003-09-11,144.86,9.23,5344.93
177,Jowar,C,loam,2015-10-30,2016-03-20,92.18,28.74,4054.68
132,Cotton,B,clay,2003-03-23,2003-06-25,73.59,37.48,2433.32
134,Paddy,C,sandy,2003-04-17,2003-07-16,134.99,40.13,6362.09
162,Paddy,B,loam,2004-07-10,2004-10-11,85.59,43.01,6361.08
158,Cotton,C,loam,2000-05-15,2000-09-19,143.64,39.38,2738.33
102,Cotton,A,clay,1999-07-20,1999-11-06,148.82,15.56,2317.77
162,Jowar,C,clay,2013-05-26,2013-10-19,87.42,8.09,3015.0
14,Paddy,C,sandy,2002-11-25,2003-03-13,176.44,7.81,5972.66
58,Jowar,A,sandy,2004-08-30,2004-12-23,111.73,9.34,2651.11
128,Cotton,B,loam,2002-08-18,2002-12-07,129.91,32.72,2034.21
189,Jowar,B,loam,1998-01-02,1998-05-28,173.88,11.5,3554.24
150,Jowar,B,clay,2004-05-25,2004-09-27,76.48,7.51,3295.32
138,Paddy,A,clay,2000-07-20,2000-11-30,69.01,40.08,6266.53
47,Jowar,A,clay,2002-08-21,2003-01-15,184.16,5.0,2846.98
160,Cotton,B,sandy,2018-09-26,2019-02-05,119.22,39.26,2346.02
102,Maize,A,sandy,2000-10-14,2001-02-19,162.9,40.14,5014.86
81,Jowar,B,clay,2017-04-27,2017-08-12,75.97,1.61,3385.63
75,Maize,A,sandy,2009-07-26,2009-10-26,158.89,13.47,5167.06
143,Paddy,C,sandy,2008-01-25,2008-06-08,132.03,39.7,6681.51
121,Cotton,B,sandy,2005-07-19,2005-12-04,178.49,45.79,2516.05
120,Paddy,A,loam,2008-01-04,2008-04-16,61.52,9.36,5647.03
63,Jowar,A,clay,2015-04-15,2015-08-29,110.73,34.72,2422.55
121,Paddy,B,sandy,2012-02-21,2012-06-07,117.6,18.19,4935.66
38,Paddy,C,sandy,2001-06-14,2001-09-26,144.02,10.81,5442.03
100,Jowar,B,loam,2012-08-18,2013-01-04,199.73,41.78,3384.02
121,Maize,C,loam,2006-07-12,2006-10-25,194.97,34.57,6064.99
83,Maize,C,sandy,2016-01-02,2016-05-14,192.9,29.93,5309.8
1,Paddy,B,clay,2016-10-07,2017-02-04,132.19,34.23,6428.5
173,Jowar,C,loam,2019-02-05,2019-06-19,165.0,15.21,2876.7
199,Cotton,A,clay,2020-09-05,2021-01-02,170.18,7.47,3001.17
47,Jowar,A,loam,2010-03-10,2010-08-03,131.13,13.64,2986.87
17,Maize,C,sandy,2011-01-19,2011-06-10,162.4,29.06,4285.78
26,Paddy,B,clay,2000-09-19,2001-01-30,119.99,23.24,5217.86
46,Jowar,B,sandy,2007-12-11,2008-04-01,119.27,40.09,2673.45
58,Cotton,A,sandy,2013-08-06,2013-11-26,140.82,13.08,2406.08
157,Jowar,B,loam,2007-01-18,2007-05-06,81.73,43.79,2671.74
127,Maize,C,sandy,1998-11-28,1999-03-23,185.63,37.08,6268.99
176,Jowar,B,sandy,2015-09-06,2016-01-13,124.41,14.16,2733.19
50,Maize,A,sandy,2019-10-10,2020-02-20,115.75,36.99,5156.84
13,Maize,C,loam,2015-12-25,2016-04-25,55.15,3.35,4399.12
31,Paddy,A,loam,2008-09-11,2009-01-25,121.7,48.54,6304.64
116,Paddy,B,loam,2003-03-25,2003-07-25,169.11,45.05,5166.84
